i,latency_ms,action_left,action_right
10773,0.019854,-9.8455105,-23.546515
10774,0.020175,7.567181,-15.054808
10775,0.020302,68.232,32.16476
10776,0.020232,55.372887,60.22429
10777,0.020024,-25.235247,3.1270938
10778,0.020072,17.084112,-21.51623
10779,0.020088,-46.03959,12.6645
10780,0.020383,41.29001,6.8446107
10781,0.019721,28.664774,15.684001
10782,0.020504,-51.00862,-47.80605
10783,0.019752,-31.556883,89.60397
10784,0.020319,-25.665203,-33.13724
10785,0.02078,-37.07032,-26.275282
10786,0.020137,40.6265,-67.62945
10787,0.020504,8.116009,-33.43086
10788,0.020246,3.1663098,11.842729
10789,0.020323,-7.5118437,-17.047903
10790,0.020235,33.15586,12.635152
10791,0.020417,-26.03886,-16.085505
10792,0.020596,-30.324581,-43.65535
10793,0.020642,-31.463018,-50.177917
10794,0.019771,54.62726,23.375042
10795,0.019839,-11.405776,-30.165112
10796,0.019915,38.61848,-34.054512
10797,0.020108,6.8129005,-22.52212
10798,0.019864,50.154472,76.62672
10799,0.020689,-20.725866,-44.380016
10800,0.02018,21.52149,-51.592613
10801,0.02068,-28.188087,-41.755314
10802,0.020719,48.25333,12.966601
10803,0.019956,-33.48096,-12.916689
10804,0.020078,-51.45118,63.76496
10805,0.020277,-8.33416,-26.202885
10806,0.02068,-5.7239075,-24.120224
10807,0.020433,-7.867825,-50.590984
10808,0.019917,29.557058,-17.329695
10809,0.020588,17.161552,-16.20322
10810,0.0192,70.65167,49.929543
10811,0.020023,-57.54276,73.44655
10812,0.019292,85.86192,37.631195
10813,0.020369,-68.77856,-18.725687
10814,0.021783,46.66071,54.90088
10815,0.02063,34.434097,-11.171951
10816,0.020822,24.833166,-37.944157
10817,0.019936,10.802561,3.3875277
10818,0.019688,77.90917,58.802853
10819,0.020175,-5.3600574,67.46323
10820,0.020129,3.9988124,4.49106
10821,0.019612,15.868554,16.644167
10822,0.019929,-18.213322,-13.23494
10823,0.020772,-52.762745,35.153473
10824,0.019765,28.956541,20.126219
10825,0.019797,-10.184984,-3.471015
10826,0.019998,32.659237,-10.471206
10827,0.019748,9.556402,19.722446
10828,0.020313,-56.311253,33.89812
10829,0.020307,38.997334,-28.474932
10830,0.01965,60.083027,-12.228686
10831,0.020385,-42.288013,3.1786635
10832,0.020212,-51.236465,20.704649
10833,0.020238,-44.07327,-40.30235
10834,0.020152,62.71761,-48.143673
10835,0.019973,35.48393,-28.95153
10836,0.02025,-24.603718,-44.716877
10837,0.019689,66.05173,44.187485
10838,0.020622,-55.78367,25.64979
10839,0.020177,18.64408,-34.511604
10840,0.019769,-2.9247005,-20.072964
10841,0.020277,41.69999,-61.88359
10842,0.020123,-27.589005,24.26232
10843,0.020144,48.608818,-50.535255
10844,0.020574,-22.961273,-41.939926
10845,0.020464,-15.503014,-25.77961
10846,0.019966,73.30956,70.53335
10847,0.020096,23.119013,32.977985
10848,0.019499,42.660778,24.976519
10849,0.020269,51.424656,36.32486
10850,0.019839,-33.75898,-11.475899
10851,0.020083,-27.141005,2.4100363
10852,0.020364,-21.765007,-48.864357
10853,0.019637,86.58611,67.618675
10854,0.020751,3.0063295,-22.522783
10855,0.019479,67.088394,60.99321
10856,0.019904,18.395576,2.8217492
10857,0.019738,20.360212,4.968447
10858,0.020265,0.1927059,-43.124584
10859,0.019837,52.40957,23.13603
10860,0.019305,-1.1963564,20.242796
10861,0.023309,-49.18691,37.990734
10862,0.020696,-0.33338955,-17.559431
10863,0.020375,34.716373,-5.560064
10864,0.020528,-51.425385,-0.646617
10865,0.020054,26.394419,14.03883
10866,0.020503,20.654434,-51.5778
10867,0.020215,70.42626,49.71272
10868,0.020106,16.26184,-31.616215
10869,0.019857,49.807568,35.438
10870,0.019682,90.47138,41.384
10871,0.02015,25.500996,-4.4824967
10872,0.020586,-38.408512,30.371355
10873,0.020005,-45.017647,35.956757
10874,0.019946,24.406319,1.7543224
10875,0.019957,-13.400697,-29.627798
10876,0.020657,18.968884,-36.004032
10877,0.019881,6.264185,11.570989
10878,0.020193,1.8257005,-5.9304304
10879,0.019924,-11.771182,16.075277
10880,0.019889,-23.052769,1.3388592
10881,0.020648,-22.376625,-50.83469
10882,0.019999,6.341302,-10.102598
10883,0.019874,49.050034,-1.2539067
10884,0.020721,-34.65613,-62.11219
10885,0.020328,-36.550358,-56.80467
10886,0.019608,94.22987,43.525753
10887,0.020111,29.457178,-46.03426
10888,0.020308,-30.925993,-31.457344
10889,0.019677,84.888885,76.51403
10890,0.019559,-53.741543,69.4531
10891,0.021049,-40.537003,-37.603798
10892,0.020246,41.426304,-24.79069
10893,0.020268,-36.312244,31.756413
10894,0.020259,-30.274784,51.722523
10895,0.020309,53.513844,-35.656006
10896,0.020082,32.02275,-46.719475
10897,0.020098,9.659413,-6.9423656
10898,0.019993,-0.55091906,20.042007
10899,0.020358,-14.79983,4.265917
10900,0.020085,20.26628,0.0020253658
10901,0.0199,1.4882319,-13.4417305
10902,0.019684,33.922703,-16.457779
10903,0.020081,-23.11683,13.444141
10904,0.019406,89.452644,31.670647
10905,0.020306,-30.011482,-4.1215353
10906,0.020444,35.09627,-18.73555
10907,0.023036,-6.5079494,15.00985
10908,0.020315,36.255207,33.751137
10909,0.020207,82.16054,31.632418
10910,0.020917,7.028436,-56.653202
10911,0.021266,-18.399681,-22.95371
10912,0.02029,-18.757368,-31.641779
10913,0.020698,-12.210455,-18.7383
10914,0.019772,34.38094,54.691437
10915,0.020474,22.444809,-54.52687
10916,0.019664,56.29546,25.43881
10917,0.019778,51.664646,22.237247
10918,0.020525,-43.41315,-6.2020087
10919,0.020553,17.584736,-17.082119
10920,0.020747,-35.75121,-54.744595
10921,0.020543,-37.590946,-52.215378
10922,0.01985,-5.400878,-3.6907015
10923,0.020068,-9.905886,-29.021559
10924,0.020517,41.967506,-28.315174
10925,0.019701,27.73767,-19.861359
10926,0.019809,77.0301,25.614939
10927,0.019777,-35.70928,61.703457
10928,0.019658,10.079883,21.602333
10929,0.020525,-29.928566,-43.29318
10930,0.022464,-46.59254,-7.5023575
10931,0.020745,20.060453,-37.23635
10932,0.021259,-52.19996,8.527858
10933,0.020659,-2.3617609,-22.651499
10934,0.021231,-4.058618,-15.773402
10935,0.020249,-59.201202,79.57312
10936,0.021756,26.406569,-21.644289
10937,0.021395,7.7828307,-35.019157
10938,0.021103,-23.44025,-35.087605
10939,0.020707,70.36751,48.630344
10940,0.0207,-16.564804,20.50808
10941,0.021281,-45.488117,-54.47974
10942,0.021119,-44.483727,69.54227
10943,0.020724,67.4358,-2.9716954
10944,0.021224,17.649513,-38.775234
10945,0.020497,8.891965,-5.0193243
10946,0.020828,-36.05212,41.51282
10947,0.020325,8.005383,71.14107
10948,0.020669,32.591072,-1.9353817
10949,0.021058,6.047476,-11.177427
10950,0.020875,42.144764,-0.9049138
10951,0.020607,-13.4998455,28.354752
10952,0.023447,30.452509,20.182049
10953,0.021256,-5.061251,4.6476693
10954,0.021004,8.700641,-28.551832
10955,0.02062,39.723736,8.458855
10956,0.021124,-5.6402335,38.537373
10957,0.02113,37.052334,-30.84891
10958,0.02127,12.688617,-48.267982
10959,0.021165,-8.068952,4.322908
10960,0.02101,-52.00978,8.864471
10961,0.020198,-63.969265,62.893787
10962,0.021418,60.130096,-53.84592
10963,0.021046,45.057148,-16.574167
10964,0.020495,-37.925846,6.3090687
10965,0.021208,-22.68639,25.980606
10966,0.020645,-8.119664,40.941128
10967,0.02071,33.880146,-28.671572
10968,0.020323,-6.3403664,-26.19128
10969,0.020329,15.880961,74.52372
10970,0.020712,13.963324,25.087616
10971,0.020347,69.2686,-53.02298
10972,0.02074,-28.818518,-39.53929
10973,0.02064,40.737514,-24.492533
10974,0.021894,-64.867294,0.95309865
10975,0.020911,54.646694,65.06089
10976,0.020807,54.4389,26.675282
10977,0.020128,68.88103,34.83065
10978,0.021516,-30.153212,-49.96983
10979,0.021063,-41.848076,-3.5522041
10980,0.021011,18.471825,-45.48658
10981,0.020877,-3.7413628,-37.760693
10982,0.020229,60.0756,56.56664
10983,0.021022,-26.147568,28.149942
10984,0.020914,5.5670853,-7.7027254
10985,0.020495,12.743493,1.3751854
10986,0.02034,81.230545,69.242134
10987,0.020606,55.84438,25.955576
10988,0.020592,2.969364,24.928144
10989,0.02029,-11.272434,47.53957
10990,0.020932,11.370932,-35.50675
10991,0.020705,-22.9272,-10.915264
10992,0.02149,-27.91768,-59.628773
10993,0.020872,23.847332,11.123659
10994,0.021109,28.702183,87.72001
10995,0.021274,-51.12591,12.9144125
10996,0.023881,15.529908,-29.25625
10997,0.021181,52.38847,41.433395
10998,0.020363,93.62224,53.12068
10999,0.020593,29.848146,-19.380299
11000,0.02125,-42.77576,25.545544
11001,0.021635,-58.44092,2.4987555
11002,0.020717,74.54676,43.566784
11003,0.020754,-17.792805,-45.88194
11004,0.021109,65.47535,-46.788944
11005,0.021266,16.444946,-16.405136
11006,0.020797,28.251347,-16.283184
11007,0.020945,-24.96562,44.80201
11008,0.021306,-32.954323,-0.30725688
11009,0.020269,-37.807755,72.318954
11010,0.021239,46.43103,-28.325018
11011,0.021059,-39.108486,0.45544276
11012,0.020391,-12.503664,99.46113
11013,0.020313,-45.200806,37.36263
11014,0.020374,-15.380149,33.184097
11015,0.020929,57.96855,-53.67078
11016,0.021574,-30.619972,-31.08497
11017,0.021277,73.93518,-17.878033
11018,0.021608,-48.688457,26.04281
11019,0.021362,-3.381681,-48.795322
11020,0.022277,80.10188,-21.954565
11021,0.021921,-39.876915,29.762032
11022,0.021323,-61.25939,19.473337
11023,0.021784,72.03287,-54.402256
11024,0.024499,22.912086,-56.00729
11025,0.020714,-11.286293,-24.402943
11026,0.020609,5.697619,8.631496
11027,0.022315,-27.225368,30.11771
11028,0.020786,57.273827,-65.05518
11029,0.020725,45.114223,-12.606217
11030,0.020867,84.834366,-11.584524
11031,0.019956,-2.300408,20.802677
11032,0.019597,81.303246,37.65278
11033,0.020467,-54.336155,-13.217615
11034,0.022285,-25.00304,-26.753681
11035,0.020529,-0.49579325,4.9885035
11036,0.021218,23.436306,22.028728
11037,0.01979,-22.802137,9.256478
11038,0.020997,12.668604,11.730178
11039,0.023018,-24.4038,-10.054738
11040,0.024717,-14.164256,-30.340746
11041,0.023761,-0.07540796,-25.134104
11042,0.021547,10.6459875,3.9454381
11043,0.021319,2.2569008,71.6456
11044,0.022961,-29.72202,6.2084694
11045,0.0206,93.564354,51.31777
11046,0.022028,15.095074,-33.31974
11047,0.023634,37.080635,-1.4864824
11048,0.021958,-56.371544,66.70815
11049,0.022337,-43.51188,-56.301243
11050,0.021814,-27.915758,-10.953687
11051,0.021908,-8.401752,-27.3858
11052,0.021923,-35.380665,-37.68111
11053,0.022028,61.251446,-9.936634
11054,0.022274,-46.999664,-18.34266
11055,0.023548,74.31637,51.02617
11056,0.023378,23.348234,-10.824329
11057,0.022355,-31.712162,-45.057842
11058,0.021324,-16.830303,-13.239044
11059,0.021307,14.912297,-11.603218
11060,0.022246,-57.744755,10.426289
11061,0.02272,2.8030083,-15.006147
11062,0.021103,10.267151,-2.3374007
11063,0.022478,-40.271442,32.628597
11064,0.021973,21.197622,-27.119753
11065,0.022564,10.554583,-44.277214
11066,0.021333,9.510555,-10.745604
11067,0.021083,21.393353,16.610424
11068,0.022045,21.268818,34.8952
11069,0.021778,-45.482647,58.58758
11070,0.022306,-12.040727,74.6871
11071,0.02311,59.56476,-0.6704322
11072,0.022898,16.914026,2.682209
11073,0.022236,-27.685131,1.0444763
11074,0.022781,-15.982054,45.356277
11075,0.022837,25.14888,-16.238457
11076,0.02204,43.201187,-1.7144572
11077,0.022698,4.083422,-41.37398
11078,0.022939,96.073494,3.8047879
11079,0.024249,-2.7314134,11.764476
11080,0.0226,30.983213,21.00439
11081,0.021812,17.7564,20.145002
11082,0.026221,25.151503,-53.27299
11083,0.021226,40.116753,5.53185
11084,0.020549,27.629713,28.532812
11085,0.021411,33.042603,-34.18113
11086,0.021365,25.967245,-49.300602
11087,0.022952,-15.823892,1.8930036
11088,0.02243,-59.518295,-15.143504
11089,0.021636,94.886925,26.12384
11090,0.023213,-35.3037,-47.37785
11091,0.021191,45.952732,-13.960482
11092,0.022166,-24.22282,-26.387083
11093,0.021512,11.430789,37.19314
11094,0.021682,21.08363,25.78915
11095,0.023016,44.942223,-21.387466
11096,0.023814,-9.486814,-17.26535
11097,0.023267,19.36826,38.230595
11098,0.024533,70.84587,24.311106
11099,0.023439,48.195568,-52.15317
11100,0.025102,-38.984554,-30.820866
11101,0.021472,72.51862,-13.458436
11102,0.022509,-26.981688,-49.22948
11103,0.022016,44.114887,67.07388
11104,0.021323,56.641006,33.568844
11105,0.021571,3.6807065,14.398413
11106,0.022281,-29.3211,-61.518333
11107,0.021069,-54.608562,-22.515854
11108,0.021658,59.12973,-56.034832
11109,0.020851,55.77347,15.362516
11110,0.034321,-22.612215,-9.5785265
11111,0.020893,1.5079151,38.35431
11112,0.020661,-15.397936,-26.635647
11113,0.0208,6.3911037,-6.9838142
11114,0.021172,45.15926,60.62876
11115,0.020203,59.92956,29.565481
11116,0.020204,53.21797,16.64199
11117,0.020516,3.961468,42.966354
11118,0.021223,62.21395,75.779655
11119,0.020372,-43.934967,6.4219275
11120,0.020361,-42.931095,70.378456
11121,0.020263,20.530775,7.828991
11122,0.020017,67.371475,57.861588
11123,0.020755,-23.475262,16.958466
11124,0.025722,8.599824,-42.769653
11125,0.020776,-21.97636,28.232332
11126,0.021368,-42.11956,58.145718
11127,0.020541,45.454723,-50.60874
11128,0.02147,-48.912643,21.201782
11129,0.022106,-59.901363,-6.7551484
11130,0.021228,-39.145046,22.425505
11131,0.021785,-33.956154,-51.36434
11132,0.021527,-21.517952,-35.436558
11133,0.021819,-9.693559,-25.185501
11134,0.021578,44.122074,-6.0869884
11135,0.02107,-3.4743109,22.316227
11136,0.021187,-18.343636,-48.89488
11137,0.020737,32.58811,-66.81557
11138,0.020471,39.1625,-11.240685
11139,0.020683,9.35354,34.224297
11140,0.020806,8.880667,73.314476
11141,0.021691,-41.349163,-24.239155
11142,0.020925,35.30401,-42.606987
11143,0.021308,66.50863,-57.622906
11144,0.021975,-26.221441,-34.115772
11145,0.02147,-65.3906,-27.165379
11146,0.022776,-38.457752,-3.660462
11147,0.021393,-26.892485,-42.43127
11148,0.022312,-33.502224,-37.445164
11149,0.021071,-45.074722,30.084806
11150,0.022229,-49.632565,2.9550862
11151,0.02137,57.48704,-55.27559
11152,0.021173,-8.126176,52.259262
11153,0.021698,-31.119347,-30.055851
11154,0.021069,44.42852,20.502493
11155,0.021162,-22.917194,22.97109
11156,0.021263,50.18691,50.235153
11157,0.020532,-30.932554,-11.497005
11158,0.02147,-45.258774,-48.16444
11159,0.021135,3.3471313,27.980087
11160,0.02043,83.722694,43.044903
11161,0.020745,-22.927057,-27.453556
11162,0.021157,7.5413194,-37.40282
11163,0.020775,2.286153,10.401975
11164,0.0205,31.87527,15.96477
11165,0.019635,16.619848,25.320724
11166,0.020838,49.103455,-45.292274
11167,0.020962,-24.11293,3.3990426
11168,0.024631,-14.332652,-27.64257
11169,0.021731,-23.624615,-33.308365
11170,0.020401,27.18231,-17.432972
11171,0.020484,7.7141542,13.185117
11172,0.020077,0.9243272,1.7412425
11173,0.020483,-6.595361,-37.8381
11174,0.020236,74.23687,52.42252
11175,0.021186,-30.058674,-22.401724
11176,0.020385,81.86741,30.690338
11177,0.01995,-55.967213,67.78303
11178,0.020411,-2.0144198,-6.776091
11179,0.020929,-6.369361,-25.828667
11180,0.020664,6.660863,-46.6377
11181,0.0207,-51.199894,-4.624441
11182,0.020238,10.158551,-20.593266
11183,0.020502,22.311556,-46.768894
11184,0.020984,18.098482,-28.212635
11185,0.020433,-33.512367,-48.51162
11186,0.020563,5.49732,12.877278
11187,0.02073,37.097275,-39.48405
11188,0.020908,-61.79059,-14.500441
11189,0.020402,37.442257,-18.1641
11190,0.022908,41.187527,2.1092122
11191,0.021412,-46.187817,17.100002
11192,0.020746,17.385216,-32.833847
11193,0.020619,2.127596,18.778643
11194,0.020474,31.004456,-7.492065
11195,0.019878,44.160625,10.917014
11196,0.020049,61.926144,47.52781
11197,0.020661,92.17853,31.625635
11198,0.020108,-4.049926,74.61156
11199,0.020735,72.83786,-3.3324547
11200,0.020334,14.432112,-9.106361
11201,0.020541,-15.772897,5.936215
11202,0.020904,-27.774364,49.619564
11203,0.021343,-28.943907,-38.4891
11204,0.020617,-27.404724,-13.171568
11205,0.020391,28.112423,15.314355
11206,0.020916,-18.079523,10.040144
11207,0.020187,13.739088,11.240813
11208,0.020777,35.878456,18.5851
11209,0.02076,32.528957,56.48496
11210,0.02091,38.088913,67.320755
11211,0.020881,20.019136,8.612498
11212,0.020812,87.98919,45.66238
11213,0.021568,29.108871,-39.11637
11214,0.021731,11.713685,-50.00149
11215,0.020614,-9.356181,1.1635557
11216,0.02034,60.56685,-19.004774
11217,0.020418,26.403063,6.772814
11218,0.021336,12.202912,-44.30062
11219,0.021103,47.296665,-23.246132
11220,0.020951,-11.546028,-39.025826
11221,0.020495,76.37791,37.29721
11222,0.020622,48.700443,10.221896
11223,0.020403,-36.76029,-16.57954
11224,0.020836,-0.9262871,-9.009952
11225,0.020426,37.698288,30.878145
11226,0.021269,-37.420662,7.0852876
11227,0.020932,-29.422596,-50.59025
11228,0.021097,-31.676659,-49.43129
11229,0.021339,-15.774808,-24.867783
11230,0.020957,-9.915544,42.347454
11231,0.021014,34.875202,-48.278374
11232,0.020446,61.394,39.20838
11233,0.020856,49.55391,16.254618
11234,0.020691,-37.74056,74.33206
11235,0.021279,-35.236675,-50.445786
11236,0.021107,-16.288588,-53.822662
11237,0.020036,94.16545,48.47274
11238,0.020727,17.520296,-29.654928
11239,0.02054,54.354527,40.70246
11240,0.021071,-28.362133,-33.84293
11241,0.021194,-3.1098433,-31.408842
11242,0.020516,73.33543,61.19643
11243,0.020338,64.09188,33.0771
11244,0.020981,-40.731487,2.6343687
11245,0.020256,53.68819,42.668552
11246,0.020884,-38.01942,10.57057
11247,0.020892,-32.563576,10.8453865
11248,0.021017,-28.004028,26.63538
11249,0.020365,14.814583,4.1266108
11250,0.021413,-29.265293,-61.382053
11251,0.020396,-10.856171,-11.743802
11252,0.02072,-3.5787568,14.340335
11253,0.019567,9.681396,26.392082
11254,0.021468,-9.648339,-28.909405
11255,0.020906,16.856695,-27.883814
11256,0.020732,-54.11984,11.433582
11257,0.024438,-56.988655,-51.030533
11258,0.021238,-2.8627586,16.961983
11259,0.020919,-27.038181,-59.60894
11260,0.02131,-15.310572,-28.772923
11261,0.021146,-24.852488,-49.404327
11262,0.020796,59.064274,3.6116972
11263,0.020456,8.880202,37.143314
11264,0.021292,-23.407558,42.49818
11265,0.021233,19.37915,-41.104946
11266,0.020671,48.398434,-11.078414
11267,0.02079,58.519596,28.792543
11268,0.020301,55.617702,78.67543
11269,0.021065,-28.187996,-57.652172
11270,0.020636,83.60237,-19.39822
11271,0.021388,-37.239777,-45.425663
11272,0.021487,-25.825577,-33.97338
11273,0.020406,-25.665089,-4.9968805
11274,0.021958,-41.740993,-35.59673
11275,0.020799,-26.635353,-43.264076
11276,0.020686,7.7951937,-26.292028
11277,0.020955,-50.363907,25.616537
11278,0.021475,-64.75882,13.161141
11279,0.020871,62.402424,-53.791546
11280,0.020332,-29.815914,17.656057
11281,0.020645,-40.70718,-0.26883137
11282,0.020859,-54.439934,16.700083
11283,0.020453,-25.695412,16.952694
11284,0.020654,60.592613,5.739318
11285,0.020676,1.1202401,-18.285149
11286,0.020798,8.113666,-27.765167
11287,0.020558,63.06866,29.810783
11288,0.02016,82.654076,52.001934
11289,0.021107,-4.8034153,-31.17823
11290,0.020898,28.448586,-37.302803
11291,0.02049,26.958769,15.2624235
11292,0.021499,31.481497,13.913742
11293,0.0202,83.09548,43.495316
11294,0.020716,52.726322,-38.420624
11295,0.020945,-35.491623,42.00686
11296,0.020651,-12.3865595,-25.217304
11297,0.020602,-11.041739,-32.98182
11298,0.021024,6.997814,-32.62228
11299,0.020712,0.8731118,-1.5215656
11300,0.020832,28.992868,4.507043
11301,0.020383,56.894882,16.781473
11302,0.024146,-28.807463,12.148564
11303,0.02119,11.904934,-6.705545
11304,0.020859,22.218248,12.554945
11305,0.021301,88.562325,37.4483
11306,0.020557,14.018091,-5.458722
11307,0.020631,-3.7208157,-23.513618
11308,0.02077,27.311653,-57.41349
11309,0.020825,-0.4497296,-21.155975
11310,0.020352,59.57139,-8.082008
11311,0.020574,44.696785,-55.1324
11312,0.02115,52.5366,-43.962643
11313,0.021767,-36.399986,-50.73404
11314,0.021015,64.44067,2.5473726
11315,0.020415,53.724148,46.128193
11316,0.020888,66.083725,-35.376617
11317,0.020926,-23.333902,-23.821878
11318,0.020124,91.198105,50.339867
11319,0.021566,-62.05591,32.02714
11320,0.020535,12.706205,-39.52347
11321,0.020569,4.1324787,-31.185312
11322,0.020703,77.94904,-21.475391
11323,0.020352,20.903086,16.864225
11324,0.020684,60.610443,55.714527
11325,0.020212,41.298687,11.104716
11326,0.021123,14.124461,-39.165253
11327,0.020923,-58.353172,0.32631168
11328,0.020395,10.161152,-28.100397
11329,0.020429,-23.161623,-2.9901195
11330,0.020574,-24.282337,35.352722
11331,0.02122,3.6521628,-31.738039
11332,0.020076,3.2467742,-3.4057267
11333,0.021189,12.311183,-8.162591
11334,0.019931,26.520885,22.146257
11335,0.020551,39.11695,24.945263
11336,0.020177,36.498238,20.059116
11337,0.019946,79.94437,47.468384
11338,0.020428,22.813816,12.925666
11339,0.020139,20.720749,6.0167365
11340,0.021076,-52.102104,30.49184
11341,0.021135,24.454182,-44.58033
11342,0.020785,0.54513097,-52.48206
11343,0.020796,-5.5168104,0.94195867
11344,0.020772,45.865788,-61.86913
11345,0.02042,12.859897,-10.2213125
11346,0.02365,36.438316,-42.103622
11347,0.022217,43.85588,-23.171503
11348,0.021459,0.16196051,-48.796696
11349,0.021293,-41.692097,21.522991
11350,0.021656,-53.227184,-14.300463
11351,0.020795,14.092822,-29.908361
11352,0.020479,9.770205,-0.8328018
11353,0.019741,55.182842,26.17255
11354,0.020446,-5.2970276,2.163132
11355,0.020583,8.556909,-43.82693
11356,0.02143,-30.702604,-44.508865
11357,0.020991,27.351147,1.322587
11358,0.020824,-33.29953,54.92225
11359,0.021149,46.56004,-13.36311
11360,0.019936,67.90476,42.59006
11361,0.02016,46.428783,22.327639
11362,0.021102,-35.110134,33.54099
11363,0.020811,-64.12826,85.36399
11364,0.02069,-9.788007,-45.04275
11365,0.021397,-6.9817667,-40.976772
11366,0.020536,36.4801,-9.922328
11367,0.021209,-28.019829,31.874191
11368,0.021254,-34.421425,-39.25909
11369,0.02138,-28.104414,-43.778435
11370,0.020813,-17.30342,44.474834
11371,0.019936,67.82717,37.57738
11372,0.020702,-18.531,0.6548747
11373,0.020383,57.229855,36.85022
11374,0.021128,-1.0901383,20.41903
11375,0.021232,-16.889837,-14.060964
11376,0.021486,-17.569826,14.188921
11377,0.021364,10.789274,-0.45695433
11378,0.021902,22.956131,-51.49316
11379,0.021672,6.13622,-39.33056
11380,0.021133,-31.617777,-12.492559
11381,0.020529,56.39855,24.86282
11382,0.021203,-5.9916825,-17.612812
11383,0.020829,3.8060396,-32.378986
11384,0.021299,-57.797443,1.9915124
11385,0.021109,-54.150654,18.124683
11386,0.020721,28.835331,12.517964
11387,0.020645,-28.964413,-52.076157
11388,0.021261,-5.3632894,-20.938028
11389,0.020978,-25.816528,-29.195503
11390,0.02107,-49.110947,-4.198856
11391,0.021592,10.6770935,3.587416
11392,0.02114,-22.35977,14.549308
11393,0.020419,34.149254,66.98237
11394,0.021484,49.643917,-21.068987
11395,0.021724,-46.417393,29.14603
11396,0.021206,-10.401697,58.54659
11397,0.019904,-42.217693,40.860435
11398,0.021282,-32.438957,-15.413115
11399,0.021075,-6.647519,-36.604122
11400,0.021154,-25.555313,-32.65221
11401,0.02047,-13.06418,-22.779299
11402,0.021369,-33.07334,-53.148647
11403,0.020737,-28.241112,-44.71572
11404,0.021001,38.62717,-24.772326
11405,0.021464,-53.671825,16.583399
11406,0.021104,-52.18537,0.9532157
11407,0.021213,68.025795,-50.12326
11408,0.020829,-49.55753,26.639301
11409,0.020797,-60.3456,47.80409
11410,0.020924,-14.907233,21.733444
11411,0.020651,-22.473646,12.51596
11412,0.021506,-27.70413,-8.146673
11413,0.020492,27.184393,-21.905949
11414,0.020366,31.997395,82.86822
11415,0.020904,-25.058329,18.6937
11416,0.020675,-53.08972,35.407913
11417,0.021214,-10.864889,-32.234318
11418,0.020943,39.00872,-38.637028
11419,0.021022,-52.929585,0.29451677
11420,0.020588,30.493217,11.902342
11421,0.021328,-16.553856,-48.01564
11422,0.02026,66.07142,0.8316958
11423,0.020774,-22.203247,31.275818
11424,0.020905,-10.090162,-22.220148
11425,0.021006,-7.8668046,-37.770473
11426,0.02126,42.34047,-50.001404
11427,0.020598,-17.461775,-8.758221
11428,0.020766,21.731947,12.651654
11429,0.020271,93.859406,44.7308
11430,0.020503,-5.7369046,21.667278
11431,0.020889,55.266533,-11.307025
11432,0.021189,19.167166,21.16182
11433,0.020352,27.930548,14.812533
11434,0.021315,54.24946,-11.752292
11435,0.022771,0.21266493,-19.993032
11436,0.021781,24.059391,-39.943493
11437,0.021384,-8.115443,-28.21929
11438,0.020449,89.47142,-4.9586973
11439,0.020079,40.532173,56.56087
11440,0.020601,41.262745,-35.60348
11441,0.02051,-46.32965,31.655918
11442,0.021447,-55.088684,-23.258877
11443,0.020833,-44.10247,-10.081274
11444,0.019976,67.714096,36.029526
11445,0.02068,7.736783,-35.10385
11446,0.020534,86.26409,48.1959
11447,0.021336,-71.513695,26.740553
11448,0.021599,6.142452,-46.348354
11449,0.021591,6.1622314,-55.67284
11450,0.021007,-27.351904,-32.036686
11451,0.019803,15.233765,8.777484
11452,0.02017,72.58065,63.058693
11453,0.020157,27.631186,28.130363
11454,0.020819,51.090767,91.83115
11455,0.020955,-19.650974,-22.334564
11456,0.020539,33.66912,-26.961153
11457,0.020851,-48.220966,-5.8546133
11458,0.021035,-19.114817,24.866465
11459,0.020949,36.403893,-38.47649
11460,0.020621,63.057663,-16.197714
11461,0.021899,5.337674,-34.473213
11462,0.020132,82.043045,38.799118
11463,0.020765,57.240185,36.008068
11464,0.021717,38.084034,22.507608
11465,0.020743,89.40641,41.671494
11466,0.020717,31.006638,-5.630708
11467,0.020353,18.642483,2.1927726
11468,0.020406,-3.1161678,38.658768
11469,0.021015,19.118933,-49.040615
11470,0.021338,10.250276,-63.04745
11471,0.020532,-3.2619624,9.214777
11472,0.021771,37.60729,-28.184866
11473,0.022525,13.537549,-28.427597
11474,0.021419,64.70186,-47.13289
11475,0.022425,45.280575,-27.654331
11476,0.019858,75.9885,67.85049
11477,0.020924,1.150962,16.081316
11478,0.020733,-9.356551,0.83087444
11479,0.023555,34.78713,-34.83901
11480,0.021605,33.60542,0.7062334
11481,0.021786,38.605865,24.583454
11482,0.021058,-19.023428,0.29508165
11483,0.021281,38.24486,-28.76728
11484,0.022525,-37.268913,-52.05555
11485,0.021022,73.66492,26.324846
11486,0.021727,-5.0378213,-39.870995
11487,0.021337,56.28472,-8.524841
11488,0.021193,73.294754,46.4756
11489,0.021296,54.59282,25.37425
11490,0.021007,-18.550533,7.772375
11491,0.02056,61.09746,43.725784
11492,0.021323,-13.936678,-34.710995
11493,0.020821,46.84766,6.0109816
11494,0.021166,45.757763,-14.430575
11495,0.021494,6.247099,32.21275
11496,0.022081,-36.13134,-41.039207
11497,0.0213,-24.29521,-23.873604
11498,0.020626,27.95051,43.52617
11499,0.021133,8.028218,17.265688
11500,0.020742,-30.61793,13.020817
11501,0.020981,93.032,45.50393
